1 5.48362731934e-06 6.25848770142e-06 7.9870223999e-06 8.28504562378e-06
2 1.02519989014e-05 1.17421150208e-05 1.54972076416e-05 1.55568122864e-05
3 2.52723693848e-05 2.77757644653e-05 3.95178794861e-05 3.74913215637e-05
4 8.07046890259e-05 8.34465026855e-05 0.000108480453491 0.000110268592834
5 0.000339984893799 0.000370740890503 0.000481486320496 0.000490248203278
6 0.00214397907257 0.00145375728607 0.00218349695206 0.00188928842545
7 0.0118255019188 0.00652426481247 0.00807398557663 0.00825077295303
8 0.0843727588654 0.0384280085564 0.0464369654655 0.0523247718811
9 0.716508984566 0.144791722298 0.169793963432 0.173673272133
10 2.50000673532 0.691380739212 0.826549708843 0.842384755611
11 2.50000596046 2.50000375509 2.50000548363 2.50000673532
12 2.50000673532 2.50000649691 2.50000548363 2.50000798702
13 2.50000625849 2.50000923872 2.50000923872 2.5000115037
