7 0.040608938000000004
7 0.053136601
7 0.056622799
7 0.050039874000000005
7 0.040308351000000006
7 0.04859947700000001
7 0.066027273
7 0.04628796400000001
7 0.075281074
7 0.035332180000000005
8 0.28698764000000004
8 0.20794971600000003
8 0.297972429
8 0.234681561
8 0.311085323
8 0.23606014900000002
8 0.262342091
8 0.23746684399999998
8 0.296604911
8 0.303221323
9 0.61323299
9 0.768108107
9 0.795160467
9 0.7783419630000001
9 1.2653801260000002
9 1.456711746
9 1.47278186
9 1.795404852
9 2.188177722
9 2.3680205880000003
10 3.9683837659999996
10 3.910006273
10 5.090760252
10 4.196804619
10 5.432279683
10 6.987256158
10 10.336906475
10 21.489033819000003
10 22.626667776
10 34.044194894
11 15.916157592000001
11 21.285759783
11 31.589288255
11 31.033593091
11 36.195818489000004
11 56.929483768000004
11 61.792614172
11 83.398528275
11 103.072437833
11 121.141998168
12 76.37161641200001
12 113.810707376
12 275.316310507
12 502.785803319
12 519.1393369140001
12 725.526173756
12 957.392211725
12 1075.9540040559998
12 1168.190907718
12 1869.750521928
13 430.263312124
13 644.823115573
13 846.4546220919999
13 1292.351691005
13 1416.6534261210002
13 1704.348506317
13 1814.928329463
13 2098.7147324009998
13 2161.315690416
13 18285.365412787
14 1534.085790594
14 1830.0989990730002
14 3995.300721957
14 8816.305504266
14 9085.82198879
14 10196.501863005
14 12554.589583758
14 17931.776614016002
14 23804.28679666
14 29974.824049793
