7 0.037412464
7 0.050711233
7 0.050313101
7 0.039966546
7 0.05268639
7 0.05166959300000001
7 0.060619188000000004
7 0.05553918400000001
7 0.046480941
7 0.072187238
8 0.211969007
8 0.245820221
8 0.280908901
8 0.283302756
8 0.23509262700000003
8 0.227703769
8 0.256712489
8 0.272062754
8 0.27301614
8 0.312254326
9 0.806001364
9 0.6316414720000001
9 0.830526458
9 0.8138697720000001
9 1.203746383
9 1.296989893
9 1.447063721
9 1.7610709020000002
9 2.210919814
9 2.3929550379999998
10 3.818647845
10 3.960751009
10 4.010194608
10 4.504416920000001
10 4.821980643
10 6.056543307
10 7.950812477
10 13.070156297
10 17.255431664
10 31.051174599
11 16.287942027
11 18.561912867
11 25.899867877000002
11 32.717093502
11 34.672533506
11 39.436834438999995
11 54.611338909
11 66.028200252
11 86.653647278
11 112.64286188
12 78.08518685700001
12 125.086745157
12 187.36390161199998
12 303.703846506
12 392.599783748
12 633.423725312
12 691.058852894
12 886.450445738
12 918.070359074
12 1686.4408599019998
13 429.91057309999997
13 440.554956341
13 553.9094982429999
13 1176.302748362
13 1258.1351458309998
13 1303.6816092099998
13 1623.887394649
13 1648.2629295840002
13 1773.3687569429999
13 7227.287885259
14 1901.49397168
14 2090.861176094
14 3840.742958254
14 4232.093905505
14 5124.765899540001
14 7637.623758153
14 10412.474703487
14 12718.824946267
14 15561.658029451
14 19607.404788934
